datetime,SETTLEMENT_DATE,SETTLEMENT_PERIOD,TSD,ND,EMBEDDED_WIND_GENERATION,EMBEDDED_SOLAR_GENERATION,system_price,hour,minute,day_of_week,month,day_of_year,is_weekend,is_peak,demand_change,price_change,grid_stress
2023-01-04 23:30:00,2023-01-04,48,25438,22457,2512,0,4.808878041666666,23,30,2,1,4,0,0,-384.0,0.0,0.31474239602731224
2023-01-05 00:00:00,2023-01-05,1,25276,22173,2413,0,11.922312770833337,0,0,3,1,5,0,0,-162.0,7.113434729166671,0.30971446306641837
2023-01-05 00:30:00,2023-01-05,2,25625,22613,2313,0,11.922312770833337,0,30,3,1,5,0,0,349.0,0.0,0.32054624456859093
2023-01-05 01:00:00,2023-01-05,3,25568,22418,2205,0,11.922312770833337,1,0,3,1,5,0,0,-57.0,0.0,0.31877715704531345
2023-01-05 01:30:00,2023-01-05,4,25165,21941,2096,0,11.922312770833337,1,30,3,1,5,0,0,-403.0,0.0,0.30626939788950963
2023-01-05 02:00:00,2023-01-05,5,25042,21697,2023,0,11.922312770833337,2,0,3,1,5,0,0,-123.0,0.0,0.3024518932340161
2023-01-05 02:30:00,2023-01-05,6,24791,21449,1949,0,11.922312770833337,2,30,3,1,5,0,0,-251.0,0.0,0.2946617008069522
2023-01-05 03:00:00,2023-01-05,7,23944,21016,1913,0,11.922312770833337,3,0,3,1,5,0,0,-847.0,0.0,0.2683736809435133
2023-01-05 03:30:00,2023-01-05,8,23659,20715,1877,0,11.922312770833337,3,30,3,1,5,0,0,-285.0,0.0,0.259528243327126
2023-01-05 04:00:00,2023-01-05,9,23143,20679,1772,0,11.922312770833337,4,0,3,1,5,0,0,-516.0,0.0,0.2435133457479826
2023-01-05 04:30:00,2023-01-05,10,23112,20893,1666,0,11.922312770833337,4,30,3,1,5,0,0,-31.0,0.0,0.2425512104283054
2023-01-05 05:00:00,2023-01-05,11,22932,21513,1560,0,11.922312770833337,5,0,3,1,5,0,0,-180.0,0.0,0.23696461824953446
2023-01-05 05:30:00,2023-01-05,12,23516,22513,1453,0,11.922312770833337,5,30,3,1,5,0,0,584.0,0.0,0.25509000620732464
2023-01-05 06:00:00,2023-01-05,13,25597,24955,1410,0,11.922312770833337,6,0,3,1,5,0,0,2081.0,0.0,0.3196772191185599
2023-01-05 06:30:00,2023-01-05,14,27874,27210,1366,0,11.922312770833337,6,30,3,1,5,0,0,2277.0,0.0,0.3903476101800124
2023-01-05 07:00:00,2023-01-05,15,30669,29860,1363,0,11.922312770833337,7,0,3,1,5,0,0,2795.0,0.0,0.4770949720670391
2023-01-05 07:30:00,2023-01-05,16,32639,31739,1360,0,11.922312770833337,7,30,3,1,5,0,0,1970.0,0.0,0.5382371198013656
2023-01-05 08:00:00,2023-01-05,17,33880,33115,1377,1,11.922312770833337,8,0,3,1,5,0,0,1241.0,0.0,0.5767535692116698
2023-01-05 08:30:00,2023-01-05,18,34267,33635,1393,65,11.922312770833337,8,30,3,1,5,0,0,387.0,0.0,0.5887647423960273
2023-01-05 09:00:00,2023-01-05,19,35024,34417,1514,283,11.922312770833337,9,0,3,1,5,0,0,757.0,0.0,0.6122594661700806
2023-01-05 09:30:00,2023-01-05,20,35269,34663,1634,543,11.922312770833337,9,30,3,1,5,0,0,245.0,0.0,0.6198634388578522
2023-01-05 10:00:00,2023-01-05,21,35084,34478,1743,682,11.922312770833337,10,0,3,1,5,0,0,-185.0,0.0,0.6141216635630043
2023-01-05 10:30:00,2023-01-05,22,35316,34708,1852,1038,11.922312770833337,10,30,3,1,5,0,0,232.0,0.0,0.6213221601489758
2023-01-05 11:00:00,2023-01-05,23,35267,34659,2012,1184,11.922312770833337,11,0,3,1,5,0,0,-49.0,0.0,0.6198013656114215
2023-01-05 11:30:00,2023-01-05,24,35036,34429,2171,1284,11.922312770833337,11,30,3,1,5,0,0,-231.0,0.0,0.6126319056486654
2023-01-05 12:00:00,2023-01-05,25,34900,34293,2309,1200,11.922312770833337,12,0,3,1,5,0,0,-136.0,0.0,0.6084109248913718
2023-01-05 12:30:00,2023-01-05,26,35091,34484,2446,1093,11.922312770833337,12,30,3,1,5,0,0,191.0,0.0,0.6143389199255122
2023-01-05 13:00:00,2023-01-05,27,35301,34114,2550,1186,11.922312770833337,13,0,3,1,5,0,0,210.0,0.0,0.6208566108007448
2023-01-05 13:30:00,2023-01-05,28,35159,33895,2653,1002,11.922312770833337,13,30,3,1,5,0,0,-142.0,0.0,0.6164494103041589
2023-01-05 14:00:00,2023-01-05,29,35302,33692,2751,640,11.922312770833337,14,0,3,1,5,0,0,143.0,0.0,0.6208876474239603
2023-01-05 14:30:00,2023-01-05,30,35053,33383,2848,473,11.922312770833337,14,30,3,1,5,0,0,-249.0,0.0,0.6131595282433271
2023-01-05 15:00:00,2023-01-05,31,34999,33152,2960,245,11.922312770833337,15,0,3,1,5,0,0,-54.0,0.0,0.6114835505896958
2023-01-05 15:30:00,2023-01-05,32,35934,34056,3071,48,11.922312770833337,15,30,3,1,5,0,0,935.0,0.0,0.6405027932960894
2023-01-05 16:00:00,2023-01-05,33,37507,35293,3196,0,11.922312770833337,16,0,3,1,5,0,1,1573.0,0.0,0.6893234016139044
2023-01-05 16:30:00,2023-01-05,34,38716,36439,3320,0,11.922312770833337,16,30,3,1,5,0,1,1209.0,0.0,0.726846679081316
2023-01-05 17:00:00,2023-01-05,35,38924,36840,3420,0,11.922312770833337,17,0,3,1,5,0,1,208.0,0.0,0.7333022967101179
2023-01-05 17:30:00,2023-01-05,36,38816,36715,3520,0,11.922312770833337,17,30,3,1,5,0,1,-108.0,0.0,0.7299503414028554
2023-01-05 18:00:00,2023-01-05,37,38139,35961,3562,0,11.922312770833337,18,0,3,1,5,0,1,-677.0,0.0,0.7089385474860335
2023-01-05 18:30:00,2023-01-05,38,37144,34941,3604,0,11.922312770833337,18,30,3,1,5,0,1,-995.0,0.0,0.6780571073867163
2023-01-05 19:00:00,2023-01-05,39,34612,34003,3627,0,11.922312770833337,19,0,3,1,5,0,1,-2532.0,0.0,0.5994723774053383
2023-01-05 19:30:00,2023-01-05,40,32987,32382,3649,0,11.922312770833337,19,30,3,1,5,0,1,-1625.0,0.0,0.5490378646803228
2023-01-05 20:00:00,2023-01-05,41,31994,31308,3685,0,11.922312770833337,20,0,3,1,5,0,1,-993.0,0.0,0.5182184978274363
2023-01-05 20:30:00,2023-01-05,42,30787,29977,3721,0,11.922312770833337,20,30,3,1,5,0,1,-1207.0,0.0,0.48075729360645564
2023-01-05 21:00:00,2023-01-05,43,29257,28556,3719,0,11.922312770833337,21,0,3,1,5,0,0,-1530.0,0.0,0.43327126008690253
2023-01-05 21:30:00,2023-01-05,44,27684,26984,3716,0,11.922312770833337,21,30,3,1,5,0,0,-1573.0,0.0,0.38445065176908755
2023-01-05 22:00:00,2023-01-05,45,26667,25255,3694,0,11.922312770833337,22,0,3,1,5,0,0,-1017.0,0.0,0.35288640595903165
2023-01-05 22:30:00,2023-01-05,46,25763,23916,3672,0,11.922312770833337,22,30,3,1,5,0,0,-904.0,0.0,0.32482929857231535
2023-01-05 23:00:00,2023-01-05,47,26323,22319,3633,0,11.922312770833337,23,0,3,1,5,0,0,560.0,0.0,0.34220980757293606
2023-01-05 23:30:00,2023-01-05,48,26038,21394,3594,0,11.922312770833337,23,30,3,1,5,0,0,-285.0,0.0,0.3333643699565487
2023-01-06 00:00:00,2023-01-06,1,26052,21067,3594,0,10.243243958333334,0,0,4,1,6,0,0,14.0,-1.6790688125000024,0.33379888268156427
2023-01-06 00:30:00,2023-01-06,2,26825,21563,3594,0,10.243243958333334,0,30,4,1,6,0,0,773.0,0.0,0.35779019242706395
2023-01-06 01:00:00,2023-01-06,3,26188,21177,3538,0,10.243243958333334,1,0,4,1,6,0,0,-637.0,0.0,0.33801986343885787
2023-01-06 01:30:00,2023-01-06,4,25607,20581,3481,0,10.243243958333334,1,30,4,1,6,0,0,-581.0,0.0,0.31998758535071387
2023-01-06 02:00:00,2023-01-06,5,25356,20179,3495,0,10.243243958333334,2,0,4,1,6,0,0,-251.0,0.0,0.3121973929236499
2023-01-06 02:30:00,2023-01-06,6,25263,19887,3509,0,10.243243958333334,2,30,4,1,6,0,0,-93.0,0.0,0.30931098696461823
2023-01-06 03:00:00,2023-01-06,7,25637,19641,3528,0,10.243243958333334,3,0,4,1,6,0,0,374.0,0.0,0.32091868404717566
2023-01-06 03:30:00,2023-01-06,8,25513,19295,3547,0,10.243243958333334,3,30,4,1,6,0,0,-124.0,0.0,0.3170701427684668
2023-01-06 04:00:00,2023-01-06,9,24880,18865,3533,0,10.243243958333334,4,0,4,1,6,0,0,-633.0,0.0,0.2974239602731223
2023-01-06 04:30:00,2023-01-06,10,24624,18714,3518,0,10.243243958333334,4,30,4,1,6,0,0,-256.0,0.0,0.2894785847299814
2023-01-06 05:00:00,2023-01-06,11,24098,19373,3519,0,10.243243958333334,5,0,4,1,6,0,0,-526.0,0.0,0.27315332091868405
2023-01-06 05:30:00,2023-01-06,12,24654,20225,3519,0,10.243243958333334,5,30,4,1,6,0,0,556.0,0.0,0.2904096834264432
2023-01-06 06:00:00,2023-01-06,13,25815,22760,3487,0,10.243243958333334,6,0,4,1,6,0,0,1161.0,0.0,0.32644320297951585
2023-01-06 06:30:00,2023-01-06,14,27232,24900,3454,0,10.243243958333334,6,30,4,1,6,0,0,1417.0,0.0,0.37042209807572934
2023-01-06 07:00:00,2023-01-06,15,28943,27715,3432,0,10.243243958333334,7,0,4,1,6,0,0,1711.0,0.0,0.4235257603972688
2023-01-06 07:30:00,2023-01-06,16,31109,29658,3409,0,10.243243958333334,7,30,4,1,6,0,0,2166.0,0.0,0.4907510862818125
2023-01-06 08:00:00,2023-01-06,17,32581,31003,3386,8,10.243243958333334,8,0,4,1,6,0,0,1472.0,0.0,0.5364369956548728
2023-01-06 08:30:00,2023-01-06,18,33263,31673,3363,323,10.243243958333334,8,30,4,1,6,0,0,682.0,0.0,0.5576039726877716
2023-01-06 09:00:00,2023-01-06,19,33917,32327,3309,904,10.243243958333334,9,0,4,1,6,0,0,654.0,0.0,0.5779019242706394
2023-01-06 09:30:00,2023-01-06,20,33978,32390,3254,1404,10.243243958333334,9,30,4,1,6,0,0,61.0,0.0,0.5797951582867784
2023-01-06 10:00:00,2023-01-06,21,33932,32346,3217,1886,10.243243958333334,10,0,4,1,6,0,0,-46.0,0.0,0.5783674736188703
2023-01-06 10:30:00,2023-01-06,22,33734,32165,3179,2423,10.243243958333334,10,30,4,1,6,0,0,-198.0,0.0,0.5722222222222222
2023-01-06 11:00:00,2023-01-06,23,33435,31994,3143,2373,10.243243958333334,11,0,4,1,6,0,0,-299.0,0.0,0.5629422718808194
2023-01-06 11:30:00,2023-01-06,24,33308,31974,3107,2617,10.243243958333334,11,30,4,1,6,0,0,-127.0,0.0,0.5590006207324643
2023-01-06 12:00:00,2023-01-06,25,33569,32502,3012,2650,10.243243958333334,12,0,4,1,6,0,0,261.0,0.0,0.5671011793916821
2023-01-06 12:30:00,2023-01-06,26,33516,32518,2917,2106,10.243243958333334,12,30,4,1,6,0,0,-53.0,0.0,0.5654562383612662
2023-01-06 13:00:00,2023-01-06,27,33369,32522,2763,1953,10.243243958333334,13,0,4,1,6,0,0,-147.0,0.0,0.5608938547486033
2023-01-06 13:30:00,2023-01-06,28,33078,32341,2609,1685,10.243243958333334,13,30,4,1,6,0,0,-291.0,0.0,0.5518621973929236
2023-01-06 14:00:00,2023-01-06,29,33194,32587,2470,1023,10.243243958333334,14,0,4,1,6,0,0,116.0,0.0,0.5554624456859094
2023-01-06 14:30:00,2023-01-06,30,33417,32812,2330,600,10.243243958333334,14,30,4,1,6,0,0,223.0,0.0,0.5623836126629422
2023-01-06 15:00:00,2023-01-06,31,34012,33410,2288,255,10.243243958333334,15,0,4,1,6,0,0,595.0,0.0,0.5808504034761018
2023-01-06 15:30:00,2023-01-06,32,34949,34347,2245,33,10.243243958333334,15,30,4,1,6,0,0,937.0,0.0,0.6099317194289261
2023-01-06 16:00:00,2023-01-06,33,36288,35686,2291,0,10.243243958333334,16,0,4,1,6,0,1,1339.0,0.0,0.6514897579143389
2023-01-06 16:30:00,2023-01-06,34,37470,36868,2337,0,10.243243958333334,16,30,4,1,6,0,1,1182.0,0.0,0.6881750465549348
2023-01-06 17:00:00,2023-01-06,35,37849,37247,2379,0,10.243243958333334,17,0,4,1,6,0,1,379.0,0.0,0.6999379267535693
2023-01-06 17:30:00,2023-01-06,36,37694,37092,2421,0,10.243243958333334,17,30,4,1,6,0,1,-155.0,0.0,0.6951272501551831
2023-01-06 18:00:00,2023-01-06,37,37065,36464,2485,0,10.243243958333334,18,0,4,1,6,0,1,-629.0,0.0,0.6756052141527001
2023-01-06 18:30:00,2023-01-06,38,36276,35674,2548,0,10.243243958333334,18,30,4,1,6,0,1,-789.0,0.0,0.6511173184357542
2023-01-06 19:00:00,2023-01-06,39,35149,34542,2661,0,10.243243958333334,19,0,4,1,6,0,1,-1127.0,0.0,0.6161390440720049
2023-01-06 19:30:00,2023-01-06,40,33423,32817,2773,0,10.243243958333334,19,30,4,1,6,0,1,-1726.0,0.0,0.5625698324022347
2023-01-06 20:00:00,2023-01-06,41,32053,31428,2881,0,10.243243958333334,20,0,4,1,6,0,1,-1370.0,0.0,0.5200496585971446
2023-01-06 20:30:00,2023-01-06,42,30793,30059,2988,0,10.243243958333334,20,30,4,1,6,0,1,-1260.0,0.0,0.480943513345748
2023-01-06 21:00:00,2023-01-06,43,29323,28359,3119,0,10.243243958333334,21,0,4,1,6,0,0,-1470.0,0.0,0.4353196772191186
2023-01-06 21:30:00,2023-01-06,44,27899,26888,3249,0,10.243243958333334,21,30,4,1,6,0,0,-1424.0,0.0,0.3911235257603973
2023-01-06 22:00:00,2023-01-06,45,27036,25120,3368,0,10.243243958333334,22,0,4,1,6,0,0,-863.0,0.0,0.3643389199255121
2023-01-06 22:30:00,2023-01-06,46,26223,23670,3487,0,10.243243958333334,22,30,4,1,6,0,0,-813.0,0.0,0.33910614525139665
2023-01-06 23:00:00,2023-01-06,47,26115,21779,3563,0,10.243243958333334,23,0,4,1,6,0,0,-108.0,0.0,0.3357541899441341
2023-01-06 23:30:00,2023-01-06,48,25699,20970,3638,0,10.243243958333334,23,30,4,1,6,0,0,-416.0,0.0,0.3228429546865301
2023-01-07 00:00:00,2023-01-07,1,25961,20474,3702,0,8.725011208333331,0,0,5,1,7,1,0,262.0,-1.5182327500000028,0.33097454996896336
2023-01-07 00:30:00,2023-01-07,2,26669,21168,3765,0,8.725011208333331,0,30,5,1,7,1,0,708.0,0.0,0.35294847920546246
2023-01-07 01:00:00,2023-01-07,3,26842,20765,3787,0,8.725011208333331,1,0,5,1,7,1,0,173.0,0.0,0.35831781502172566
2023-01-07 01:30:00,2023-01-07,4,26281,20063,3809,0,8.725011208333331,1,30,5,1,7,1,0,-561.0,0.0,0.3409062693978895
2023-01-07 02:00:00,2023-01-07,5,26021,19397,3818,0,8.725011208333331,2,0,5,1,7,1,0,-260.0,0.0,0.332836747361887
2023-01-07 02:30:00,2023-01-07,6,25520,18850,3826,0,8.725011208333331,2,30,5,1,7,1,0,-501.0,0.0,0.31728739913097453
2023-01-07 03:00:00,2023-01-07,7,25144,18476,3802,0,8.725011208333331,3,0,5,1,7,1,0,-376.0,0.0,0.30561762880198634
2023-01-07 03:30:00,2023-01-07,8,24802,18121,3778,0,8.725011208333331,3,30,5,1,7,1,0,-342.0,0.0,0.2950031036623215
2023-01-07 04:00:00,2023-01-07,9,24549,17775,3698,0,8.725011208333331,4,0,5,1,7,1,0,-253.0,0.0,0.2871508379888268
2023-01-07 04:30:00,2023-01-07,10,24285,17652,3618,0,8.725011208333331,4,30,5,1,7,1,0,-264.0,0.0,0.27895716945996274
2023-01-07 05:00:00,2023-01-07,11,23659,18020,3504,0,8.725011208333331,5,0,5,1,7,1,0,-626.0,0.0,0.259528243327126
2023-01-07 05:30:00,2023-01-07,12,23820,18364,3389,0,8.725011208333331,5,30,5,1,7,1,0,161.0,0.0,0.26452513966480445
2023-01-07 06:00:00,2023-01-07,13,23286,19481,3293,0,8.725011208333331,6,0,5,1,7,1,0,-534.0,0.0,0.247951582867784
2023-01-07 06:30:00,2023-01-07,14,23445,20357,3197,0,8.725011208333331,6,30,5,1,7,1,0,159.0,0.0,0.25288640595903167
2023-01-07 07:00:00,2023-01-07,15,23788,21835,3097,0,8.725011208333331,7,0,5,1,7,1,0,343.0,0.0,0.26353196772191184
2023-01-07 07:30:00,2023-01-07,16,24156,22664,2996,0,8.725011208333331,7,30,5,1,7,1,0,368.0,0.0,0.2749534450651769
2023-01-07 08:00:00,2023-01-07,17,25285,24573,2924,0,8.725011208333331,8,0,5,1,7,1,0,1129.0,0.0,0.3099937926753569
2023-01-07 08:30:00,2023-01-07,18,26467,25855,2852,9,8.725011208333331,8,30,5,1,7,1,0,1182.0,0.0,0.3466790813159528
2023-01-07 09:00:00,2023-01-07,19,27688,27076,2815,62,8.725011208333331,9,0,5,1,7,1,0,1221.0,0.0,0.3845747982619491
2023-01-07 09:30:00,2023-01-07,20,28457,27855,2778,148,8.725011208333331,9,30,5,1,7,1,0,769.0,0.0,0.4084419615145872
2023-01-07 10:00:00,2023-01-07,21,29069,28467,2827,336,8.725011208333331,10,0,5,1,7,1,0,612.0,0.0,0.42743637492240844
2023-01-07 10:30:00,2023-01-07,22,29362,28760,2875,536,8.725011208333331,10,30,5,1,7,1,0,293.0,0.0,0.43653010552451893
2023-01-07 11:00:00,2023-01-07,23,29731,29125,2919,784,8.725011208333331,11,0,5,1,7,1,0,369.0,0.0,0.4479826194909994
2023-01-07 11:30:00,2023-01-07,24,29877,29269,2963,1251,8.725011208333331,11,30,5,1,7,1,0,146.0,0.0,0.45251396648044695
2023-01-07 12:00:00,2023-01-07,25,29983,29371,3013,1554,8.725011208333331,12,0,5,1,7,1,0,106.0,0.0,0.4558038485412787
2023-01-07 12:30:00,2023-01-07,26,29953,29143,3063,1635,8.725011208333331,12,30,5,1,7,1,0,-30.0,0.0,0.4548727498448169
2023-01-07 13:00:00,2023-01-07,27,29532,28770,3073,1796,8.725011208333331,13,0,5,1,7,1,0,-421.0,0.0,0.44180633147113596
2023-01-07 13:30:00,2023-01-07,28,29467,28642,3083,1613,8.725011208333331,13,30,5,1,7,1,0,-65.0,0.0,0.4397889509621353
2023-01-07 14:00:00,2023-01-07,29,29177,28445,3098,1038,8.725011208333331,14,0,5,1,7,1,0,-290.0,0.0,0.430788330229671
2023-01-07 14:30:00,2023-01-07,30,29033,28416,3113,664,8.725011208333331,14,30,5,1,7,1,0,-144.0,0.0,0.42631905648665425
2023-01-07 15:00:00,2023-01-07,31,29437,28823,3112,323,8.725011208333331,15,0,5,1,7,1,0,404.0,0.0,0.4388578522656735
2023-01-07 15:30:00,2023-01-07,32,29955,29349,3110,55,8.725011208333331,15,30,5,1,7,1,0,518.0,0.0,0.45493482309124766
2023-01-07 16:00:00,2023-01-07,33,31061,30457,3239,0,8.725011208333331,16,0,5,1,7,1,1,1106.0,0.0,0.4892613283674736
2023-01-07 16:30:00,2023-01-07,34,32798,32197,3367,0,8.725011208333331,16,30,5,1,7,1,1,1737.0,0.0,0.5431719428926133
2023-01-07 17:00:00,2023-01-07,35,33860,33260,3489,0,8.725011208333331,17,0,5,1,7,1,1,1062.0,0.0,0.5761328367473619
2023-01-07 17:30:00,2023-01-07,36,34047,33447,3611,0,8.725011208333331,17,30,5,1,7,1,1,187.0,0.0,0.5819366852886406
2023-01-07 18:00:00,2023-01-07,37,33488,32887,3690,0,8.725011208333331,18,0,5,1,7,1,1,-559.0,0.0,0.5645872129112353
2023-01-07 18:30:00,2023-01-07,38,32526,31923,3768,0,8.725011208333331,18,30,5,1,7,1,1,-962.0,0.0,0.5347299813780261
2023-01-07 19:00:00,2023-01-07,39,31297,30686,3788,0,8.725011208333331,19,0,5,1,7,1,1,-1229.0,0.0,0.4965859714463066
2023-01-07 19:30:00,2023-01-07,40,30029,29411,3808,0,8.725011208333331,19,30,5,1,7,1,1,-1268.0,0.0,0.45723153320918686
2023-01-07 20:00:00,2023-01-07,41,28619,28002,3843,0,8.725011208333331,20,0,5,1,7,1,1,-1410.0,0.0,0.41346989447548105
2023-01-07 20:30:00,2023-01-07,42,27887,27236,3878,0,8.725011208333331,20,30,5,1,7,1,1,-732.0,0.0,0.39075108628181254
2023-01-07 21:00:00,2023-01-07,43,27994,25836,3903,0,8.725011208333331,21,0,5,1,7,1,0,107.0,0.0,0.3940720049658597
2023-01-07 21:30:00,2023-01-07,44,27449,24878,3928,0,8.725011208333331,21,30,5,1,7,1,0,-545.0,0.0,0.3771570453134699
2023-01-07 22:00:00,2023-01-07,45,27583,23294,3943,0,8.725011208333331,22,0,5,1,7,1,0,134.0,0.0,0.3813159528243327
2023-01-07 22:30:00,2023-01-07,46,27614,22649,3957,0,8.725011208333331,22,30,5,1,7,1,0,31.0,0.0,0.38227808814400993
2023-01-07 23:00:00,2023-01-07,47,27305,21286,3978,0,8.725011208333331,23,0,5,1,7,1,0,-309.0,0.0,0.37268777157045313
2023-01-07 23:30:00,2023-01-07,48,26785,20635,3999,0,8.725011208333331,23,30,5,1,7,1,0,-520.0,0.0,0.3565487274984482
2023-01-08 00:00:00,2023-01-08,1,26574,20573,3980,0,11.390061875,0,0,6,1,8,1,0,-211.0,2.665050666666668,0.35
2023-01-08 00:30:00,2023-01-08,2,27198,21360,3960,0,11.390061875,0,30,6,1,8,1,0,624.0,0.0,0.36936685288640597
2023-01-08 01:00:00,2023-01-08,3,27028,20932,3891,0,11.390061875,1,0,6,1,8,1,0,-170.0,0.0,0.36409062693978894
2023-01-08 01:30:00,2023-01-08,4,26519,20337,3821,0,11.390061875,1,30,6,1,8,1,0,-509.0,0.0,0.3482929857231533
2023-01-08 02:00:00,2023-01-08,5,27076,19959,3735,0,11.390061875,2,0,6,1,8,1,0,557.0,0.0,0.36558038485412786
2023-01-08 02:30:00,2023-01-08,6,26764,19476,3649,0,11.390061875,2,30,6,1,8,1,0,-312.0,0.0,0.3558969584109249
2023-01-08 03:00:00,2023-01-08,7,26172,18964,3538,0,11.390061875,3,0,6,1,8,1,0,-592.0,0.0,0.33752327746741156
2023-01-08 03:30:00,2023-01-08,8,25848,18500,3427,0,11.390061875,3,30,6,1,8,1,0,-324.0,0.0,0.3274674115456238
2023-01-08 04:00:00,2023-01-08,9,25691,18243,3322,0,11.390061875,4,0,6,1,8,1,0,-157.0,0.0,0.322594661700807
2023-01-08 04:30:00,2023-01-08,10,25503,18153,3216,0,11.390061875,4,30,6,1,8,1,0,-188.0,0.0,0.3167597765363129
2023-01-08 05:00:00,2023-01-08,11,25274,18396,3197,0,11.390061875,5,0,6,1,8,1,0,-229.0,0.0,0.3096523898199876
2023-01-08 05:30:00,2023-01-08,12,25273,18573,3178,0,11.390061875,5,30,6,1,8,1,0,-1.0,0.0,0.3096213531967722
2023-01-08 06:00:00,2023-01-08,13,26712,19362,3182,0,11.390061875,6,0,6,1,8,1,0,1439.0,0.0,0.3542830540037244
2023-01-08 06:30:00,2023-01-08,14,27167,20003,3185,0,11.390061875,6,30,6,1,8,1,0,455.0,0.0,0.3684047175667287
2023-01-08 07:00:00,2023-01-08,15,25654,20816,3191,0,11.390061875,7,0,6,1,8,1,0,-1513.0,0.0,0.3214463066418374
2023-01-08 07:30:00,2023-01-08,16,25576,21410,3197,0,11.390061875,7,30,6,1,8,1,0,-78.0,0.0,0.3190254500310366
2023-01-08 08:00:00,2023-01-08,17,25041,22726,3222,6,11.390061875,8,0,6,1,8,1,0,-535.0,0.0,0.30242085661080076
2023-01-08 08:30:00,2023-01-08,18,25464,23619,3246,289,11.390061875,8,30,6,1,8,1,0,423.0,0.0,0.31554934823091246
2023-01-08 09:00:00,2023-01-08,19,26218,25236,3273,823,11.390061875,9,0,6,1,8,1,0,754.0,0.0,0.33895096213531967
2023-01-08 09:30:00,2023-01-08,20,26849,25982,3299,1313,11.390061875,9,30,6,1,8,1,0,631.0,0.0,0.3585350713842334
2023-01-08 10:00:00,2023-01-08,21,27806,27079,3374,1574,11.390061875,10,0,6,1,8,1,0,957.0,0.0,0.3882371198013656
2023-01-08 10:30:00,2023-01-08,22,28566,27729,3449,1289,11.390061875,10,30,6,1,8,1,0,760.0,0.0,0.4118249534450652
2023-01-08 11:00:00,2023-01-08,23,29598,28528,3490,1627,11.390061875,11,0,6,1,8,1,0,1032.0,0.0,0.44385474860335195
2023-01-08 11:30:00,2023-01-08,24,30395,29281,3531,1398,11.390061875,11,30,6,1,8,1,0,797.0,0.0,0.4685909373060211
2023-01-08 12:00:00,2023-01-08,25,31246,29889,3570,1461,11.390061875,12,0,6,1,8,1,0,851.0,0.0,0.49500310366232153
2023-01-08 12:30:00,2023-01-08,26,31387,30068,3608,1348,11.390061875,12,30,6,1,8,1,0,141.0,0.0,0.4993792675356921
2023-01-08 13:00:00,2023-01-08,27,31888,30480,3544,1205,11.390061875,13,0,6,1,8,1,0,501.0,0.0,0.5149286157666046
2023-01-08 13:30:00,2023-01-08,28,31979,30593,3479,989,11.390061875,13,30,6,1,8,1,0,91.0,0.0,0.5177529484792055
2023-01-08 14:00:00,2023-01-08,29,32321,31023,3334,899,11.390061875,14,0,6,1,8,1,0,342.0,0.0,0.5283674736188703
2023-01-08 14:30:00,2023-01-08,30,32501,31299,3188,584,11.390061875,14,30,6,1,8,1,0,180.0,0.0,0.5339540657976413
2023-01-08 15:00:00,2023-01-08,31,33190,31939,3029,303,11.390061875,15,0,6,1,8,1,0,689.0,0.0,0.5553382991930478
2023-01-08 15:30:00,2023-01-08,32,34094,33001,2870,103,11.390061875,15,30,6,1,8,1,0,904.0,0.0,0.5833954065797641
2023-01-08 16:00:00,2023-01-08,33,35681,34457,2789,0,11.390061875,16,0,6,1,8,1,1,1587.0,0.0,0.6326505276225947
2023-01-08 16:30:00,2023-01-08,34,37420,36384,2707,0,11.390061875,16,30,6,1,8,1,1,1739.0,0.0,0.6866232153941652
2023-01-08 17:00:00,2023-01-08,35,38310,37209,2673,0,11.390061875,17,0,6,1,8,1,1,890.0,0.0,0.714245810055866
2023-01-08 17:30:00,2023-01-08,36,38098,36978,2638,0,11.390061875,17,30,6,1,8,1,1,-212.0,0.0,0.7076660459342023
2023-01-08 18:00:00,2023-01-08,37,37385,36436,2525,0,11.390061875,18,0,6,1,8,1,1,-713.0,0.0,0.6855369335816264
2023-01-08 18:30:00,2023-01-08,38,36577,35627,2412,0,11.390061875,18,30,6,1,8,1,1,-808.0,0.0,0.6604593420235878
2023-01-08 19:00:00,2023-01-08,39,35480,34680,2358,0,11.390061875,19,0,6,1,8,1,1,-1097.0,0.0,0.6264121663563005
2023-01-08 19:30:00,2023-01-08,40,34280,33417,2303,0,11.390061875,19,30,6,1,8,1,1,-1200.0,0.0,0.5891682184978274
2023-01-08 20:00:00,2023-01-08,41,33382,32620,2279,0,11.390061875,20,0,6,1,8,1,1,-898.0,0.0,0.5612973308504035
2023-01-08 20:30:00,2023-01-08,42,32067,31344,2254,0,11.390061875,20,30,6,1,8,1,1,-1315.0,0.0,0.5204841713221602
2023-01-08 21:00:00,2023-01-08,43,30446,29833,2267,0,11.390061875,21,0,6,1,8,1,0,-1621.0,0.0,0.4701738050900062
2023-01-08 21:30:00,2023-01-08,44,28796,28061,2280,0,11.390061875,21,30,6,1,8,1,0,-1650.0,0.0,0.4189633767846058
2023-01-08 22:00:00,2023-01-08,45,27297,26428,2255,0,11.390061875,22,0,6,1,8,1,0,-1499.0,0.0,0.37243947858473
2023-01-08 22:30:00,2023-01-08,46,26551,25273,2230,0,11.390061875,22,30,6,1,8,1,0,-746.0,0.0,0.3492861576660459
